iso3,year,gdp_pc_ppp_c21intl,gdp_pc_ppp_cintl,gdp_ppp_c21intl,gdp_ppp_cintl,gni_pc_ppp_c21intl,gni_pc_ppp_cintl,gni_ppp_c21intl
LVA,1991,15376.14093,6761.9303,40755707009,17923043977,,7100,
LVA,1992,10582.24167,4759.779885,27665556535,12443673424,,5010,
LVA,1993,10255.17496,4722.003985,26286987430,12103865595,,4980,
LVA,1994,10656.64367,5011.631799,26862649266,12633030763,,5280,
LVA,1995,10707.55006,5341.548106,26608861530,13274046170,10918.37606,5550,27132775933
LVA,1996,11077.89744,5636.101582,27220853304,13849152801,11275.05965,5840,27705324620
LVA,1997,12215.05538,6308.927111,29717409701,15348679632,12016.1575,6530,29233520791
LVA,1998,13138.44406,6878.643084,31663899818,16577660527,13156.44334,7110,31707278411
LVA,1999,13619.14293,7199.812116,32556316039,17211021266,13629.0437,7340,32579983642
LVA,2000,14554.26081,7840.881479,34457940182,18563678945,14347.03337,8030,33967318857
LVA,2001,15695.95741,8861.653457,36684120785,20711190610,15600.22002,9070,36460366234
LVA,2002,17096.61489,9756.298008,39496138121,22538736238,16724.70641,10100,38636965193
LVA,2003,18717.72866,10565.73351,42825320870,24173922815,18284.40451,11010,41833894729
LVA,2004,20574.18502,11761.31415,46561890748,26617288805,19859.05446,12030,44943463039
LVA,2005,23213.42906,13343.88945,51970201760,29874286353,22386.6183,13770,50119138672
LVA,2006,26431.89962,15024.63615,58635389538,33330006770,25009.73242,15460,55480514990
LVA,2007,29423.8324,17281.04226,64741994019,38023909320,28583.79195,17700,62893632024
LVA,2008,28727.06566,18634.73096,62548072065,40573809685,28314.32459,19320,61649401852
LVA,2009,24520.75903,16559.52278,52515349475,35465016588,26731.15717,18210,57249290650
LVA,2010,24119.80924,17343.46587,50592626473,36378873546,24617.38172,17880,51636312124
LVA,2011,25308.8148,18618.70154,52128793615,38349107132,25876.97815,19230,53299044780
LVA,2012,27496.63516,20494.04648,55936927335,41691428142,27379.77176,21140,55699189915
LVA,2013,28375.27709,21850.12664,57109416313,43976591824,28470.96116,22590,57301994569
LVA,2014,29243.83684,22973.69328,58305835510,45804536136,29249.43855,23850,58317004090
LVA,2015,30599.7128,24137.87644,60511758253,47733302375,30566.1327,24860,60445352703
LVA,2016,31668.61775,25802.15558,62055828228,50560278536,32265.94244,26680,63226308060
LVA,2017,33036.49916,27645.82262,64165074415,53695043702,33686.24696,28600,65427045784
LVA,2018,34729.81869,29817.80473,66930403613,57464098006,35222.59424,30390,67880067841
LVA,2019,35208.3083,32199.09604,67382434999,61623338377,35929.46321,32810,68762597132
LVA,2020,34226.00865,32741.42077,65044783919,62223400359,35812.99927,33730,68060778644
LVA,2021,36913.75211,36913.75211,69563596718,69563596718,37421.85487,37420,70521111283
LVA,2022,37685.00822,39965.25114,70824563794,75110013585,39006.14014,42390,73307476670
LVA,2023,38367.7786,41491.51067,72033394085,77898029247,,42940,
LVA,2024,,,,,,,
MAC,1960,,,,,,,
MAC,1961,,,,,,,
MAC,1962,,,,,,,
MAC,1963,,,,,,,
MAC,1964,,,,,,,
MAC,1965,,,,,,,
MAC,1966,,,,,,,
MAC,1967,,,,,,,
MAC,1968,,,,,,,
MAC,1969,,,,,,,
MAC,1970,,,,,,,
MAC,1971,,,,,,,
MAC,1972,,,,,,,
MAC,1973,,,,,,,
MAC,1974,,,,,,,
MAC,1975,,,,,,,
MAC,1976,,,,,,,
MAC,1977,,,,,,,
MAC,1978,,,,,,,
MAC,1979,,,,,,,
MAC,1980,,,,,,,
MAC,1981,,,,,,,
MAC,1982,,,,,,,
MAC,1983,,,,,,,
MAC,1984,,,,,,,
MAC,1985,,,,,,,
MAC,1986,,,,,,,
MAC,1987,,,,,,,
MAC,1988,,,,,,,
MAC,1989,,,,,,,
MAC,1990,55243.32592,27941.05416,18503752017,9358856091,,28090,
MAC,1991,54545.08072,28520.86518,19180777635,10029362239,,28700,
MAC,1992,58591.62616,31334.91444,21731634141,11622119766,,31610,
MAC,1993,59528.12248,32590.36527,22858799033,12514700265,,32630,
MAC,1994,60057.80842,33582.41778,23830938380,13325503375,,33500,
MAC,1995,60142.58677,34334.93577,24616360764,14053289210,,33840,
MAC,1996,59053.75152,34330.53985,24513212258,14250607090,,33200,
MAC,1997,58578.44,34641.46769,24444783014,14455884466,,33410,
MAC,1998,55238.70997,33033.58227,23327307219,13950081791,,31610,
MAC,1999,53292.58104,32320.75628,22777249137,13813891234,,30280,
MAC,2000,55936.09983,34692.43581,24086084588,14938562858,,31740,
MAC,2001,57114.27248,36220.77639,24781882829,15716194874,,35960,
MAC,2002,61564.75262,39649.91456,26989987548,17382522545,47803.50728,39210,20957057593
MAC,2003,67925.78661,44610.34573,30131878940,19789149364,52309.92754,43490,23204683856
MAC,2004,83914.81346,56593.14656,38156065681,25732903740,61899.1894,53310,28145561420
MAC,2005,87090.60236999999,60576.54354,41237400220,28682993366,63387.86098,56360,30014152173
MAC,2006,93724.95048,67201.50337000001,46759377794,33526830031,66267.73959,59850,33060975280
MAC,2007,102761.4184,75676.92082,53528422827,39420108058,81355.29902000001,74100,42377975258
MAC,2008,102356.0519,76830.71838000001,55343917282,41542369429,73191.26571000001,67330,39574517370
MAC,2009,104764.4877,79123.57093,56049000908,42331110450,78394.94237,70600,41941294167
MAC,2010,130596.0598,99831.58564999999,70130084091,53609561495,96844.54779,88050,52005522162
MAC,2011,155185.3833,121075.8437,85289886683,66543283703,111854.8896,103640,61475447305
MAC,2012,164065.1034,133100.4311,93172572244,75587734813,119379.2741,112030,67795489745
MAC,2013,174339.0773,149793.6951,103191000000,88662888143,132971.5839,124350,78705880519
MAC,2014,162582.3741,145113.9474,101077000000,90217341072,133420.1918,121920,82947333219
MAC,2015,123396.009,108916.8626,79331294199,70022650972,110684.9166,97300,71159332911
MAC,2016,120754.8507,107906.8157,78792540063,70409197227,109618.1311,97310,71525830559
MAC,2017,133500.2785,120983.4929,86561580597,78445696793,120094.1228,107670,77869029247
MAC,2018,139787.7767,129726.754,92106166062,85476958221,126741.2374,114710,83509801335
MAC,2019,133549.188,126160.4542,89745054362,84779825204,123078.3699,111610,82708664593
MAC,2020,59791.42526,57220.81706,40981042876,39219148014,72943.83847,67850,49995706886
MAC,2021,74177.78251999999,74177.78251999999,50626336573,50626336573,73912.48788,73910,50445272979
MAC,2022,60089.83898,64373.93254,40698847941,43600464512,70312.11530999999,76620,47622395699
MAC,2023,104961.6435,116491.07,71247963598,79074138328,,,
MAC,2024,,,,,,,
MAF,1960,,,,,,,
MAF,1961,,,,,,,
MAF,1962,,,,,,,
MAF,1963,,,,,,,
MAF,1964,,,,,,,
MAF,1965,,,,,,,
MAF,1966,,,,,,,
MAF,1967,,,,,,,
MAF,1968,,,,,,,
MAF,1969,,,,,,,
MAF,1970,,,,,,,
MAF,1971,,,,,,,
MAF,1972,,,,,,,
MAF,1973,,,,,,,
MAF,1974,,,,,,,
MAF,1975,,,,,,,
MAF,1976,,,,,,,
MAF,1977,,,,,,,
MAF,1978,,,,,,,
MAF,1979,,,,,,,
MAF,1980,,,,,,,
MAF,1981,,,,,,,
MAF,1982,,,,,,,
MAF,1983,,,,,,,
MAF,1984,,,,,,,
MAF,1985,,,,,,,
MAF,1986,,,,,,,
MAF,1987,,,,,,,
MAF,1988,,,,,,,
MAF,1989,,,,,,,
MAF,1990,,,,,,,
MAF,1991,,,,,,,
MAF,1992,,,,,,,
MAF,1993,,,,,,,
MAF,1994,,,,,,,
MAF,1995,,,,,,,
MAF,1996,,,,,,,
MAF,1997,,,,,,,
MAF,1998,,,,,,,
MAF,1999,,,,,,,
MAF,2000,,,,,,,
MAF,2001,,,,,,,
MAF,2002,,,,,,,
MAF,2003,,,,,,,
MAF,2004,,,,,,,
MAF,2005,,,,,,,
MAF,2006,,,,,,,
MAF,2007,,,,,,,
MAF,2008,,,,,,,
MAF,2009,,,,,,,
MAF,2010,,,,,,,
MAF,2011,,,,,,,
MAF,2012,,,,,,,
MAF,2013,,,,,,,
MAF,2014,,,,,,,
MAF,2015,,,,,,,
MAF,2016,,,,,,,
MAF,2017,,,,,,,
MAF,2018,,,,,,,
MAF,2019,,,,,,,
MAF,2020,,,,,,,
MAF,2021,,,,,,,
MAF,2022,,,,,,,
MAF,2023,,,,,,,
MAF,2024,,,,,,,
MAR,1960,,,,,,,
MAR,1961,,,,,,,
MAR,1962,,,,,,,
MAR,1963,,,,,,,
MAR,1964,,,,,,,
MAR,1965,,,,,,,
MAR,1966,,,,,,,
MAR,1967,,,,,,,
MAR,1968,,,,,,,
MAR,1969,,,,,,,
MAR,1970,,,,,,,
MAR,1971,,,,,,,
MAR,1972,,,,,,,
MAR,1973,,,,,,,
MAR,1974,,,,,,,
MAR,1975,,,,,,,
MAR,1976,,,,,,,
MAR,1977,,,,,,,
MAR,1978,,,,,,,
MAR,1979,,,,,,,
MAR,1980,,,,,,,
MAR,1981,,,,,,,
MAR,1982,,,,,,,
MAR,1983,,,,,,,
MAR,1984,,,,,,,
MAR,1985,,,,,,,
MAR,1986,,,,,,,
MAR,1987,,,,,,,
MAR,1988,,,,,,,
MAR,1989,,,,,,,
MAR,1990,4418.660156,2776.82251,108501000000,68185140640,4289.945801,2710,105340000000
MAR,1991,4656.125977,3025.00708,116330000000,75577728570,4508.641602,2940,112645000000
MAR,1992,4483.249512,2979.068359,113890000000,75678482133,4356.242188,2910,110663000000
MAR,1993,4379.76416,2979.286865,113046000000,76898554507,4229.972168,2890,109180000000
MAR,1994,4771.092773,3314.781494,125016000000,86856358765,4633.805176,3230,121418000000
MAR,1995,4444.228516,3152.427246,118258000000,83884051838,4296.434082,3060,114325000000
MAR,1996,4916.47998,3551.256104,132890000000,95988653947,4792.939941,3470,129551000000
MAR,1997,4766.110352,3502.008057,130816000000,96119997246,4642.549805,3420,127425000000
MAR,1998,5033.92334,3740.359131,140285000000,104236000000,4935.711914,3680,137548000000
MAR,1999,5043.665039,3800.629883,142666000000,107505000000,4949.325195,3740,139997000000
MAR,2000,5100.115723,3930.223145,146350000000,112779000000,4999.681152,3860,143468000000
MAR,2001,5417.578613,4268.869629,157651000000,124223000000,5318.23584,4200,154760000000
MAR,2002,5544.071777,4436.428711,163531000000,130860000000,5460.109375,4380,161055000000
MAR,2003,5810.053223,4741.061523,173623000000,141678000000,5733.611816,4680,171339000000
MAR,2004,5996.390137,5024.694336,181560000000,152139000000,5940.764648,4980,179876000000
MAR,2005,6103.422363,5274.741699,187356000000,161918000000,6079.510742,5250,186622000000
MAR,2006,6488.673828,5780.618164,201952000000,179915000000,6456.351074,5750,200946000000
MAR,2007,6620.590332,6057.935547,208902000000,191148000000,6600.313965,6040,208262000000
MAR,2008,6901.950684,6437.063477,220777000000,205906000000,6890.643066,6420,220415000000
MAR,2009,7063.727051,6628.57666,229047000000,214936000000,6968.05127,6540,225944000000
MAR,2010,7210.636719,6848.66748,237062000000,225162000000,7113.759277,6760,233877000000
MAR,2011,7503.792969,7274.147461,250159000000,242503000000,7381.997559,7160,246099000000
MAR,2012,7628.644043,7307.612305,257820000000,246970000000,7480.87793,7170,252826000000
MAR,2013,7839.032227,7542.098633,268448000000,258279000000,7737.251465,7450,264962000000
MAR,2014,7951.79834,7237.277344,275747000000,250970000000,7795.885742,7090,270341000000
MAR,2015,8198.808594,7799.092285,287727000000,273700000000,8072.01416,7680,283278000000
MAR,2016,8141.94043,7853.17627,289227000000,278969000000,8028.550781,7740,285199000000
MAR,2017,8450.008789,8115.120605,303856000000,291814000000,8320.217773,7990,299189000000
MAR,2018,8611.75,7801.098633,313171000000,283691000000,8482.875,7680,308484000000
MAR,2019,8768.175781,8046.229004,322225000000,295694000000,8635.915039,7930,317364000000
MAR,2020,8054.562988,7704.849121,299095000000,286109000000,7977.968262,7630,296250000000
MAR,2021,8623.265625,8623.265625,323485000000,323485000000,8504.335938,8500,319024000000
MAR,2022,8666.079102,9283.925781,328425000000,351840000000,8545.261719,9150,323847000000
MAR,2023,8868.711914,9842.888671999999,339603000000,376906000000,8744.457031,9700,334845000000
MAR,2024,,,,,,,
MCO,1960,,,,,,,
MCO,1961,,,,,,,
MCO,1962,,,,,,,
MCO,1963,,,,,,,
MCO,1964,,,,,,,
MCO,1965,,,,,,,
MCO,1966,,,,,,,
MCO,1967,,,,,,,
MCO,1968,,,,,,,
MCO,1969,,,,,,,
MCO,1970,,,,,,,
MCO,1971,,,,,,,
MCO,1972,,,,,,,
MCO,1973,,,,,,,
MCO,1974,,,,,,,
MCO,1975,,,,,,,
MCO,1976,,,,,,,
MCO,1977,,,,,,,
MCO,1978,,,,,,,
MCO,1979,,,,,,,
MCO,1980,,,,,,,
MCO,1981,,,,,,,
MCO,1982,,,,,,,
MCO,1983,,,,,,,
MCO,1984,,,,,,,
MCO,1985,,,,,,,
MCO,1986,,,,,,,
MCO,1987,,,,,,,
MCO,1988,,,,,,,
MCO,1989,,,,,,,
MCO,1990,,,,,,,
MCO,1991,,,,,,,
MCO,1992,,,,,,,
MCO,1993,,,,,,,
MCO,1994,,,,,,,
MCO,1995,,,,,,,
MCO,1996,,,,,,,
MCO,1997,,,,,,,
MCO,1998,,,,,,,
MCO,1999,,,,,,,
MCO,2000,,,,,,,
MCO,2001,,,,,,,
MCO,2002,,,,,,,
MCO,2003,,,,,,,
MCO,2004,,,,,,,
MCO,2005,,,,,,,
MCO,2006,,,,,,,
MCO,2007,,,,,,,
MCO,2008,,,,,,,
MCO,2009,,,,,,,
MCO,2010,,,,,,,
MCO,2011,,,,,,,
MCO,2012,,,,,,,
MCO,2013,,,,,,,
MCO,2014,,,,,,,
MCO,2015,,,,,,,
MCO,2016,,,,,,,
MCO,2017,,,,,,,
MCO,2018,,,,,,,
MCO,2019,,,,,,,
MCO,2020,,,,,,,
MCO,2021,,,,,,,
MCO,2022,,,,,,,
MCO,2023,,,,,,,
MCO,2024,,,,,,,
MDA,1960,,,,,,,
MDA,1961,,,,,,,
MDA,1962,,,,,,,
MDA,1963,,,,,,,
MDA,1964,,,,,,,
MDA,1965,,,,,,,
MDA,1966,,,,,,,
MDA,1967,,,,,,,
MDA,1968,,,,,,,
MDA,1969,,,,,,,
MDA,1970,,,,,,,
MDA,1971,,,,,,,
MDA,1972,,,,,,,
MDA,1973,,,,,,,
MDA,1974,,,,,,,
MDA,1975,,,,,,,
MDA,1976,,,,,,,
MDA,1977,,,,,,,
MDA,1978,,,,,,,
MDA,1979,,,,,,,
MDA,1980,,,,,,,
MDA,1981,,,,,,,
MDA,1982,,,,,,,
MDA,1983,,,,,,,
MDA,1984,,,,,,,
MDA,1985,,,,,,,
MDA,1986,,,,,,,
MDA,1987,,,,,,,
MDA,1988,,,,,,,
MDA,1989,,,,,,,
MDA,1990,15902.89432,6894.513723,47357419840,20531255150,,6930,
MDA,1991,13342.06002,5979.907891,39780232537,17829490052,,6010,
MDA,1992,9461.427726,4337.246801,28204184901,12929180911,,4360,
MDA,1993,9363.593099,4394.141859,27865734702,13076816773,,4420,
MDA,1994,6490.353103,3110.823008,19255222616,9229018605,,3100,
MDA,1995,6428.839794,3145.945805,18985649681,9290607152,,3120,
MDA,1996,6063.140517,3021.309883,17869851604,8904685470,6249.432301,3110,18418908074
MDA,1997,6185.839525,3135.607025,18164179596,9207437232,6369.863371,3220,18704549612
MDA,1998,5783.485938,2964.601517,16975844078,8701778416,5874.670139,3010,17243490407
MDA,1999,5597.465129,2909.85035,16404054450,8527671452,5743.401658,2980,16831739254
MDA,2000,5727.079225,3044.670506,16749805344,8904650399,5988.20066,3170,17513498849
MDA,2001,6090.034744,3310.528826,17771543536,9660570037,6515.174204,3520,19012157877
MDA,2002,6580.278414,3632.610918,19157723871,10575928938,7188.946815,3940,20929791923
MDA,2003,7034.357849,3959.95151,20422133639,11496523304,7803.205703,4350,22654251191
MDA,2004,7573.617845,4378.174758,21933371474,12679294797,8533.785969,4880,24714040444
MDA,2005,8161.473447,4865.934564,23578374367,14057611967,9170.891874999999,5420,26494569063
MDA,2006,8577.02858,5271.389704,24710136298,15186699782,9498.102499000001,5790,27363719862
MDA,2007,8854.833976,5589.568508,25451440443,16066091172,9615.047397,6030,27636521119
MDA,2008,9563.698143,6153.351521,27436652834,17652937905,10406.94703,6660,29855793065
MDA,2009,9001.234321,5827.178889,25790453592,16696108706,9461.833597000001,6100,27110168625
MDA,2010,9649.950993,6323.062879,27621575825,18098844324,10321.02714,6790,29542433305
MDA,2011,10217.30878,6832.941565,29228644999,19546989102,10899.07131,7310,31178962394
MDA,2012,10158.38547,7254.66249,29056273754,20750685233,11090.51487,7940,31722465867
MDA,2013,11080.06346,8232.523805000001,31684084103,23541379306,12103.67013,9020,34611146752
MDA,2014,11641.12084,8643.064313999999,33268169764,24700278844,12642.92534,9400,36131141681
MDA,2015,11691.07975,9197.618382000001,33155644963,26084243384,12357.96066,9730,35046904550
MDA,2016,12377.36668,10325.84049,34696060990,28945251499,13059.05421,10900,36606957933
MDA,2017,13118.82194,11252.11355,36144833894,31001699470,13881.03066,11910,38244862982
MDA,2018,13895.50437,11868.19555,37617951105,32129614588,14554.00729,12430,39400652196
MDA,2019,14621.24014,13413.22329,38954258881,35735831416,15389.80994,14120,41001900988
MDA,2020,13559.26002,13527.44131,35730412861,35646566427,14028.12063,13990,36965921521
MDA,2021,15682.07033,15682.07033,40707659297,40707659297,15987.33072,15990,41500056971
MDA,2022,15291.12874,16381.30683,38665973843,41422657045,15347.97852,16450,38809727273
MDA,2023,15855.27374,17596.88342,38968822264,43249320915,16110.95265,17880,39597225549
MDA,2024,,,,,,,
MDG,1960,,,,,,,
MDG,1961,,,,,,,
MDG,1962,,,,,,,
MDG,1963,,,,,,,
MDG,1964,,,,,,,
MDG,1965,,,,,,,
MDG,1966,,,,,,,
MDG,1967,,,,,,,
MDG,1968,,,,,,,
MDG,1969,,,,,,,
MDG,1970,,,,,,,
MDG,1971,,,,,,,
MDG,1972,,,,,,,
MDG,1973,,,,,,,
MDG,1974,,,,,,,
MDG,1975,,,,,,,
MDG,1976,,,,,,,
MDG,1977,,,,,,,
MDG,1978,,,,,,,
MDG,1979,,,,,,,
MDG,1980,,,,,,,
MDG,1981,,,,,,,
MDG,1982,,,,,,,
MDG,1983,,,,,,,
MDG,1984,,,,,,,
MDG,1985,,,,,,,
MDG,1986,,,,,,,
MDG,1987,,,,,,,
MDG,1988,,,,,,,
MDG,1989,,,,,,,
MDG,1990,1975.146568,1165.820924,23811654001,14054716200,1895.630773,1120,22853040279
MDG,1991,1796.092697,1095.986996,22310007380,13613706027,1710.662349,1040,21248841830
MDG,1992,1763.431931,1100.578968,22573462899,14088368300,1696.552763,1060,21717351373
MDG,1993,1746.373098,1115.767284,23047488279,14725165790,1683.833207,1070,22222127755
MDG,1994,1692.23144,1104.261134,23037784986,15033245439,1620.673822,1060,22063610315
MDG,1995,1667.072595,1110.652492,23424495476,15606083597,1597.639512,1060,22448872139
MDG,1996,1649.065094,1118.769162,23929107005,16234135987,1596.077259,1080,23160215834
MDG,1997,1655.20877,1142.301661,24812926805,17124031731,1619.269993,1120,24274175278
MDG,1998,1664.682143,1161.750888,25784867660,17994782389,1635.17179,1140,25327771062
MDG,1999,1687.231462,1194.150247,26996557133,19107008187,1670.690743,1180,26731897261
MDG,2000,1707.385475,1235.787339,28199755602,20410681394,1692.078461,1220,27946939778
MDG,2001,1754.610139,1298.563789,29886167474,22118357800,1727.222765,1280,29419679996
MDG,2002,1491.625654,1121.087496,26177900449,19674988012,1453.871239,1090,25515313750
MDG,2003,1590.283972,1218.835632,28739379769,22026619586,1569.308268,1200,28360309899
MDG,2004,1625.777788,1279.546111,30250210004,23808012898,1600.566999,1260,29781122728
MDG,2005,1653.932554,1342.519299,31688863133,25722276418,1618.719595,1310,31014193160
MDG,2006,1692.754707,1416.404659,33399589086,27946951443,1652.943967,1380,32614086985
MDG,2007,1737.665174,1493.37545,35306894063,30343273032,1719.929445,1480,34946529180
MDG,2008,1800.66929,1577.338389,37676916123,33003976083,1783.453971,1560,37316705534
MDG,2009,1678.998993,1479.8298,36177861416,31886307059,1653.564887,1460,35629825617
MDG,2010,1640.956191,1463.876468,36401889113,32473669404,1610.84772,1440,35733982656
MDG,2011,1620.190181,1475.170552,36976466379,33666784884,1589.219583,1450,36269646083
MDG,2012,1623.440946,1463.617569,38089882550,34340036475,1568.661382,1420,36804620408
MDG,2013,1616.22732,1473.403981,38966093153,35522723860,1557.989465,1420,37562019830
MDG,2014,1626.016972,1498.839769,40267250148,37117789638,1579.112913,1460,39105701712
MDG,2015,1633.264922,1496.611724,41528540449,38053900319,1567.406846,1440,39853986794
MDG,2016,1654.671079,1561.519624,43186835727,40755587227,1582.38456,1500,41300161068
MDG,2017,1675.559149,1546.880019,44885506817,41438402027,1619.696962,1500,43389049592
MDG,2018,1684.649376,1546.595635,46319309929,42523532550,1623.653729,1490,44642239135
MDG,2019,1713.796122,1612.297727,48362562211,45498322776,1650.911695,1560,46587991738
MDG,2020,1551.12558,1490.323128,44910601333,43150154156,1508.411076,1450,43673864554
MDG,2021,1599.412769,1599.412769,47488297275,47488297275,1570.84684,1570,46640143903
MDG,2022,1622.610824,1738.294553,49387829165,52908924990,1585.1944,1700,48248975693
MDG,2023,1643.309348,1823.817329,51264566674,56895681389,1611.92541,1780,50285515469
MDG,2024,,,,,,,
MDV,1960,,,,,,,
MDV,1961,,,,,,,
MDV,1962,,,,,,,
MDV,1963,,,,,,,
MDV,1964,,,,,,,
MDV,1965,,,,,,,
MDV,1966,,,,,,,
MDV,1967,,,,,,,
MDV,1968,,,,,,,
MDV,1969,,,,,,,
MDV,1970,,,,,,,
MDV,1971,,,,,,,
MDV,1972,,,,,,,
MDV,1973,,,,,,,
MDV,1974,,,,,,,
MDV,1975,,,,,,,
MDV,1976,,,,,,,
MDV,1977,,,,,,,
MDV,1978,,,,,,,
MDV,1979,,,,,,,
MDV,1980,,,,,,,
MDV,1981,,,,,,,
MDV,1982,,,,,,,
MDV,1983,,,,,,,
MDV,1984,,,,,,,
MDV,1985,,,,,,,
MDV,1986,,,,,,,
MDV,1987,,,,,,,
MDV,1988,,,,,,,
MDV,1989,,,,,,,
MDV,1990,8907.111220000001,4531.367953,2001980132,1018479324,,4080,
MDV,1991,8761.195419,4607.867243,2030862620,1068112843,,4010,
MDV,1992,9081.540512,4885.195744,2166337918,1165329248,,4270,
MDV,1993,9337.957200999999,5142.193392,2286716311,1259240887,,4420,
MDV,1994,9823.400965999999,5525.019752,2463925077,1385796504,,4870,
MDV,1995,10847.05212,6228.67035,2783885079,1598582017,,5920,
MDV,1996,11445.37878,6692.568024,3002660786,1755775144,,6370,
MDV,1997,12158.15223,7231.952127,3254822458,1936044208,,6840,
MDV,1998,12828.99165,7716.745034,3498761089,2104533856,,7310,
MDV,1999,13391.03042,8168.799576,3714832532,2266123028,,7740,
MDV,2000,13678.85831,8533.396914000001,3857697941,2406580064,,8120,
MDV,2001,12921.86494,8242.667613,3705564442,2363725063,,8010,
MDV,2002,13630.59361,8829.87124,3974899185,2574931731,,8610,
MDV,2003,15249.87199,10073.87586,4521449797,2986813527,,9730,
MDV,2004,15873.34955,10767.70804,4784433907,3245527185,,10460,
MDV,2005,13861.18461,9697.572301,4247468938,2971617383,,9440,
MDV,2006,16728.0585,12064.20731,5250117887,3786363529,,11750,
MDV,2007,17332.72796,12838.95769,5624106237,4165972153,,10900,
MDV,2008,18232.26545,13765.48404,6129140678,4627542769,,12050,
MDV,2009,16162.91693,12278.37831,5629139894,4276252207,,10930,
MDV,2010,16668.65712,12816.45722,6013918139,4624075233,,11270,
MDV,2011,17473.71572,13712.65155,6529473247,5124061356,,12250,
MDV,2012,17278.96196,13974.66145,6683813507,5405650591,,12650,
MDV,2013,17869.93258,15248.88407,7149223926,6100621052,,13560,
MDV,2014,18633.03893,16705.86428,7706941662,6909829465,16090.3796,15090,6655254537
