iso3,year,commbank_lend,debtserv_exp_pct,ppg_debtserv,extdebt_lt,extdebt_png,extdebt_ppg,ifc_png,nfl_ibrd,nfl_ida,nfl_imf_conc,nfl_imf_nonconc,nfl_rdb_nonconc,nfl_multilat,nfl_other,nfl_png,ppg_offcr,ppg_debtserv_exp_pct,std_exp_pct,std_extdebt_pct,std_res_pct,totdebtserv_exp_pct
KHM,2016,,1.268513922,186155396.7,8223944079,2388290000,5835654079,58137216,,-7146000,,,,107440000,8297752.9,26291000,407724485.6,1.267841749,11.76201571,17.1605,18.94895865,5.148419466
KHM,2017,,1.304566666,212238255.8,9536389729,2950639000,6585750729,15700606,,669000,,,,102490000,4746812,562348000,521589351.3,1.304183204,10.92782269,15.5528,14.57460759,6.241042667
KHM,2018,,1.400040849,265808706.3,11065722529,4055507000,7010215529,-34345358,,6992000,,,,72240000,7616043.5,1104868000,542925814.4,1.399451885,12.45817812,17.4649,16.17316068,6.732999343
KHM,2019,,1.433610263,310278923.8,11834003882,4251778000,7582225882,-66853156,,44160000,,,,160984000,5299323.3,196272000,610441239.2,1.428305775,15.70874811,22.2131,18.17922149,6.918060155
KHM,2020,,1.677347947,359127029.7,13690990104,4901666000,8789324104,-46893383,,72824000,,,,507035000,64429868.6,649888000,951135926.1,1.675638482,17.64611736,21.4959,17.7319756,7.187068095
KHM,2021,,1.926061874,394827768,15260673127,5779214000,9481459127,41843310,,63340000,,,,220175000,26814624.8,877548000,863499288.6,1.925131109,21.63580601,22.131,21.89135696,10.58240874
KHM,2022,,1.81491673,464587879.5,17529152463,7462438000,10066714463,28859020,,251120000,,0,,471442000,43513855.5,1683224000,999759132.4,1.79776043,17.83758044,20.5114,25.89516621,9.66715949
KHM,2023,,1.807010896,497480306,17823586872,6725126000,11098460872,-19996718.4,,365351000,,,,730270000,26134934,-737312000,1096753410,1.761553737,15.48241828,19.4038,21.87954001,8.711261215
KHM,2024,,,,,,,,,,,,,,,,,,,,,
KIR,1960,,,,,,,,,,,,,,,,,,,,,
KIR,1961,,,,,,,,,,,,,,,,,,,,,
KIR,1962,,,,,,,,,,,,,,,,,,,,,
KIR,1963,,,,,,,,,,,,,,,,,,,,,
KIR,1964,,,,,,,,,,,,,,,,,,,,,
KIR,1965,,,,,,,,,,,,,,,,,,,,,
KIR,1966,,,,,,,,,,,,,,,,,,,,,
KIR,1967,,,,,,,,,,,,,,,,,,,,,
KIR,1968,,,,,,,,,,,,,,,,,,,,,
KIR,1969,,,,,,,,,,,,,,,,,,,,,
KIR,1970,,,,,,,,,,,,,,,,,,,,,
KIR,1971,,,,,,,,,,,,,,,,,,,,,
KIR,1972,,,,,,,,,,,,,,,,,,,,,
KIR,1973,,,,,,,,,,,,,,,,,,,,,
KIR,1974,,,,,,,,,,,,,,,,,,,,,
KIR,1975,,,,,,,,,,,,,,,,,,,,,
KIR,1976,,,,,,,,,,,,,,,,,,,,,
KIR,1977,,,,,,,,,,,,,,,,,,,,,
KIR,1978,,,,,,,,,,,,,,,,,,,,,
KIR,1979,,,,,,,,,,,,,,,,,,,,,
KIR,1980,,,,,,,,,,,,,,,,,,,,,
KIR,1981,,,,,,,,,,,,,,,,,,,,,
KIR,1982,,,,,,,,,,,,,,,,,,,,,
KIR,1983,,,,,,,,,,,,,,,,,,,,,
KIR,1984,,,,,,,,,,,,,,,,,,,,,
KIR,1985,,,,,,,,,,,,,,,,,,,,,
KIR,1986,,,,,,,,,,,,,,,,,,,,,
KIR,1987,,,,,,,,,,,,,,,,,,,,,
KIR,1988,,,,,,,,,,,,,,,,,,,,,
KIR,1989,,,,,,,,,,,,,,,,,,,,,
KIR,1990,,,,,,,,,,,,,,,,,,,,,
KIR,1991,,,,,,,,,,,,,,,,,,,,,
KIR,1992,,,,,,,,,,,,,,,,,,,,,
KIR,1993,,,,,,,,,,,,,,,,,,,,,
KIR,1994,,,,,,,,,,,,,,,,,,,,,
KIR,1995,,,,,,,,,,,,,,,,,,,,,
KIR,1996,,,,,,,,,,,,,,,,,,,,,
KIR,1997,,,,,,,,,,,,,,,,,,,,,
KIR,1998,,,,,,,,,,,,,,,,,,,,,
KIR,1999,,,,,,,,,,,,,,,,,,,,,
KIR,2000,,,,,,,,,,,,,,,,,,,,,
KIR,2001,,,,,,,,,,,,,,,,,,,,,
KIR,2002,,,,,,,,,,,,,,,,,,,,,
KIR,2003,,,,,,,,,,,,,,,,,,,,,
KIR,2004,,,,,,,,,,,,,,,,,,,,,
KIR,2005,,,,,,,,,,,,,,,,,,,,,
KIR,2006,,,,,,,,,,,,,,,,,,,,,
KIR,2007,,,,,,,,,,,,,,,,,,,,,
KIR,2008,,,,,,,,,,,,,,,,,,,,,
KIR,2009,,,,,,,,,,,,,,,,,,,,,
KIR,2010,,,,,,,,,,,,,,,,,,,,,
KIR,2011,,,,,,,,,,,,,,,,,,,,,
KIR,2012,,,,,,,,,,,,,,,,,,,,,
KIR,2013,,,,,,,,,,,,,,,,,,,,,
KIR,2014,,,,,,,,,,,,,,,,,,,,,
KIR,2015,,,,,,,,,,,,,,,,,,,,,
KIR,2016,,,,,,,,,,,,,,,,,,,,,
KIR,2017,,,,,,,,,,,,,,,,,,,,,
KIR,2018,,,,,,,,,,,,,,,,,,,,,
KIR,2019,,,,,,,,,,,,,,,,,,,,,
KIR,2020,,,,,,,,,,,,,,,,,,,,,
KIR,2021,,,,,,,,,,,,,,,,,,,,,
KIR,2022,,,,,,,,,,,,,,,,,,,,,
KIR,2023,,,,,,,,,,,,,,,,,,,,,
KIR,2024,,,,,,,,,,,,,,,,,,,,,
KNA,1960,,,,,,,,,,,,,,,,,,,,,
KNA,1961,,,,,,,,,,,,,,,,,,,,,
KNA,1962,,,,,,,,,,,,,,,,,,,,,
KNA,1963,,,,,,,,,,,,,,,,,,,,,
KNA,1964,,,,,,,,,,,,,,,,,,,,,
KNA,1965,,,,,,,,,,,,,,,,,,,,,
KNA,1966,,,,,,,,,,,,,,,,,,,,,
KNA,1967,,,,,,,,,,,,,,,,,,,,,
KNA,1968,,,,,,,,,,,,,,,,,,,,,
KNA,1969,,,,,,,,,,,,,,,,,,,,,
KNA,1970,,,,,,,,0,,,,,,,,,,,,,
KNA,1971,,,,,,,,0,,,,,,,,,,,,,
KNA,1972,,,,,,,,0,,,,,,,,,,,,,
KNA,1973,,,,,,,,0,,,,,,,,,,,,,
KNA,1974,,,,,,,,0,,,,,,,,,,,,,
KNA,1975,,,,,,,,0,,,,,,,,,,,,,
KNA,1976,,,,,,,,0,,,,,,,,,,,,,
KNA,1977,,,,,,,,0,,,,,,,,,,,,,
KNA,1978,,,,,,,,0,,,,,,,,,,,,,
KNA,1979,,,,,,,,0,,,,,,,,,,,,,
KNA,1980,,,,,,,,0,,,,,,,,,,,,,
KNA,1981,,,,,,,,0,,,,,,,,,,,,,
KNA,1982,,,,,,,,0,,,,,,,,,,,,,
KNA,1983,,,,,,,,0,,,,,,,,,,,,,
KNA,1984,0,,678000,,0,10594000,,0,0,0,0,0,1171000,1171000,0,1734000,1.639000806,,,,
KNA,1985,0,,808000,,0,12804000,,0,0,0,0,0,1122000,1122000,0,1921000,1.858578974,,,,
KNA,1986,0,,1042000,,0,16888000,,0,0,0,0,0,2155000,2155000,0,3600000,1.733456562,,,,
KNA,1987,0,,1469000,,0,21115000,,0,0,0,0,0,1901000,1901000,0,2760000,2.030563661,,,,
KNA,1988,0,,1517000,,0,26597000,,0,0,0,0,0,1196000,1196000,0,6120000,1.904095579,,,,
KNA,1989,2976000,,1850000,,0,36481000,,0,0,0,0,0,1533000,1533000,0,7129000,2.235599517,,,,
KNA,1990,-433000,,2925000,,0,44167000,,0,0,0,0,0,1667000,1667000,0,6226000,3.413363876,,,,
KNA,1991,1301000,,3416000,,0,48620000,,0,0,0,0,0,1411000,1411000,0,3387000,3.434955868,,,,
KNA,1992,362000,,3547000,,0,47432000,,162000,561000,0,0,0,1224000,501000,0,834000,3.079389068,,,,
KNA,1993,246000,,4748000,,0,49758000,,0,852000,0,0,0,4023000,3171000,0,2816000,4.042380096,,,,
KNA,1994,2264000,,6590000,,0,55235000,,607000,111000,0,0,0,1313000,595000,0,2383000,5.320714093,,,,
KNA,1995,-922000,,6633000,,0,54172000,,323000,0,0,0,0,2308000,1985000,0,1775000,5.294790681,,,,
KNA,1996,-1225000,,6757000,,0,62645000,,0,0,0,0,0,4470000,4470000,0,9700000,5.167658056,,,,
KNA,1997,17433000,,6748000,,0,112003000,,-82000,0,0,0,0,7155000,7237000,0,32852000,4.67396937,,,,
KNA,1998,7478000,,10595000,,0,124361000,,104000,0,0,2205000,0,3817000,3713000,0,8381000,7.071889446,,,,
KNA,1999,4649000,,16943000,,0,133755000,,2744000,0,0,0,0,9020000,6276000,0,5532000,11.11259292,,,,
KNA,2000,16554000,,19501000,,0,152989000,,996000,0,0,0,0,5126000,4130000,0,3011000,9.267910875,,,,
KNA,2001,47950000,,21695000,,0,214558000,,2076000,-17000,0,0,0,9519000,7460000,0,13978000,10.1800446,,,,
KNA,2002,25294000,,37991000,,0,264750000,,2088000,-36000,0,-1053000,0,20058000,18006000,0,18118000,16.54688239,,,,
KNA,2003,-4641000,,43314000,,0,313970000,,3214000,-38000,0,-1137000,0,6771000,3595000,0,28716000,16.72225846,,,,
KNA,2004,-8769000,,46418000,,0,312616000,,1309000,-41000,0,0,0,4786000,3518000,0,-3312000,15.14584577,,,,
KNA,2005,-15211000,,48608000,,0,290336000,,-176000,-41000,0,0,0,2591000,2808000,0,-5984000,13.64746028,,,,
KNA,2006,-13588000,,47319000,,0,285200000,,153000,-40000,0,0,0,5042000,4929000,0,7483000,12.25611286,,,,
KNA,2007,-13054000,,47952000,,0,269686000,,164000,-42000,0,0,0,1226000,1104000,0,-3907000,12.4098987,,,,
KNA,2008,-14862000,,46394000,,0,244432000,,-131000,-44000,0,0,0,-2666000,-2491000,0,-9854000,10.199472,,,,
KNA,2009,-11860000,,41727000,,0,222850000,,-842000,-42000,0,3432000,0,-2665000,-1781000,0,-9756000,10.33043878,,,,
KNA,2010,-10494000,,44750000,,0,198148000,,-2547000,-42000,0,0,0,-2253000,336000,0,-8821000,10.12959078,,,,
KNA,2011,,,,,,,,-1951000,,,,,,,,,,,,,
KNA,2012,,,,,,,,-1690000,,,,,,,,,,,,,
KNA,2013,,,,,,,,-1425000,,,,,,,,,,,,,
KNA,2014,,,,,,,,-1316000,,,,,,,,,,,,,
KNA,2015,,,,,,,,-1321000,,,,,,,,,,,,,
KNA,2016,,,,,,,,-1321000,,,,,,,,,,,,,
KNA,2017,,,,,,,,,,,,,,,,,,,,,
KNA,2018,,,,,,,,,,,,,,,,,,,,,
KNA,2019,,,,,,,,,,,,,,,,,,,,,
KNA,2020,,,,,,,,,,,,,,,,,,,,,
KNA,2021,,,,,,,,,,,,,,,,,,,,,
KNA,2022,,,,,,,,,,,,,,,,,,,,,
KNA,2023,,,,,,,,,,,,,,,,,,,,,
KNA,2024,,,,,,,,,,,,,,,,,,,,,
KOR,1960,,,,,,,,,,,,,,,,,,,,,
KOR,1961,,,,,,,,,,,,,,,,,,,,,
KOR,1962,,,,,,,,,,,,,,,,,,,,,
KOR,1963,,,,,,,,,,,,,,,,,,,,,
KOR,1964,,,,,,,,,,,,,,,,,,,,,
KOR,1965,,,,,,,,,,,,,,,,,,,,,
KOR,1966,,,,,,,,,,,,,,,,,,,,,
KOR,1967,,,,,,,,,,,,,,,,,,,,,
KOR,1968,,,,,,,,,,,,,,,,,,,,,
KOR,1969,,,,,,,,,,,,,,,,,,,,,
KOR,1970,,,,,,,,7228000,1100000,,,,,,,,,,,,
KOR,1971,,,,,,,,30944000,15100000,,,,,,,,,,,,
KOR,1972,,,,,,,,55858000,3800000,,,,,,,,,,,,
KOR,1973,,,,,,,,44554000,6000000,,,,,,,,,,,,
KOR,1974,,,,,,,,81047000,20000000,,,,,,,,,,,,
KOR,1975,,,,,,,,181624000,14200000,,,,,,,,,,,,
KOR,1976,,,,,,,,273373000,10000000,,,,,,,,,,,,
KOR,1977,,,,,,,,172226000,9000000,,,,,,,,,,,,
KOR,1978,,,,,,,,294879000,3100000,,,,,,,,,,,,
KOR,1979,,,,,,,,390074000,-400000,,,,,,,,,,,,
KOR,1980,,,,,,,,188664000,-600000,,,,,,,,,,,,
KOR,1981,,,,,,,,268639000,-700000,,,,,,,,,,,,
KOR,1982,,,,,,,,566895000,-900000,,,,,,,,,,,,
KOR,1983,,,,,,,,418853000,-1500000,,,,,,,,,,,,
KOR,1984,,,,,,,,394622000,-1500000,,,,,,,,,,,,
KOR,1985,,,,,,,,111028000,-1493739.86,,,,,,,,,,,,
KOR,1986,,,,,,,,-102406000,-1493739.86,,,,,,,,,,,,
KOR,1987,,,,,,,,-276646000,-1647529.73,,,,,,,,,,,,
KOR,1988,,,,,,,,-812994000,-1725196.07,,,,,,,,,,,,
KOR,1989,,,,,,,,-215422000,-2050667.84,,,,,,,,,,,,
KOR,1990,,,,,,,,-402240000,-2412385.5,,,,,,,,,,,,
KOR,1991,,,,,,,,-331171000,-2557124.22,,,,,,,,,,,,
KOR,1992,,,,,,,,-216687000,-2962866.28,,,,,,,,,,,,
KOR,1993,,,,,,,,-205761000,-3467866.28,,,,,,,,,,,,
KOR,1994,,,,,,,,-306071000,-3467866.28,,,,,,,,,,,,
KOR,1995,,,,,,,,-316606000,-3467866.28,,,,,,,,,,,,
KOR,1996,,,,,,,,-175577000,-3467866.28,,,,,,,,,,,,
KOR,1997,,,,,,,,2797932000,-3467866.28,,,,,,,,,,,,
KOR,1998,,,,,,,,2875014000,-3467866.28,,,,,,,,,,,,
KOR,1999,,,,,,,,843583000,-3467866.28,,,,,,,,,,,,
KOR,2000,,,,,,,,-187621000,-3467866.28,,,,,,,,,,,,
KOR,2001,,,,,,,,-140158000,-3467866.28,,,,,,,,,,,,
KOR,2002,,,,,,,,-154480000,-3467866.28,,,,,,,,,,,,
KOR,2003,,,,,,,,-2354914000,-3467866.28,,,,,,,,,,,,
KOR,2004,,,,,,,,-1806789000,-3467866.28,,,,,,,,,,,,
KOR,2005,,,,,,,,-531172000,-3467866.28,,,,,,,,,,,,
KOR,2006,,,,,,,,-483715000,-3467866.28,,,,,,,,,,,,
KOR,2007,,,,,,,,-469796000,-3468000,,,,,,,,,,,,
KOR,2008,,,,,,,,-457976000,-3468000,,,,,,,,,,,,
KOR,2009,,,,,,,,-415996000,-36893000,,,,,,,,,,,,
KOR,2010,,,,,,,,0,0,,,,,,,,,,,,
KOR,2011,,,,,,,,-402604000,0,,,,,,,,,,,,
KOR,2012,,,,,,,,-271460000,0,,,,,,,,,,,,
KOR,2013,,,,,,,,-202606000,0,,,,,,,,,,,,
KOR,2014,,,,,,,,0,0,,,,,,,,,,,,
KOR,2015,,,,,,,,0,0,,,,,,,,,,,,
KOR,2016,,,,,,,,0,,,,,,,,,,,,,
KOR,2017,,,,,,,,,,,,,,,,,,,,,
KOR,2018,,,,,,,,,,,,,,,,,,,,,
KOR,2019,,,,,,,,,,,,,,,,,,,,,
KOR,2020,,,,,,,,,,,,,,,,,,,,,
KOR,2021,,,,,,,,,,,,,,,,,,,,,
KOR,2022,,,,,,,,,,,,,,,,,,,,,
KOR,2023,,,,,,,,,,,,,,,,,,,,,
KOR,2024,,,,,,,,,,,,,,,,,,,,,
KWT,1960,,,,,,,,,,,,,,,,,,,,,
KWT,1961,,,,,,,,,,,,,,,,,,,,,
KWT,1962,,,,,,,,,,,,,,,,,,,,,
KWT,1963,,,,,,,,,,,,,,,,,,,,,
KWT,1964,,,,,,,,,,,,,,,,,,,,,
KWT,1965,,,,,,,,,,,,,,,,,,,,,
KWT,1966,,,,,,,,,,,,,,,,,,,,,
KWT,1967,,,,,,,,,,,,,,,,,,,,,
KWT,1968,,,,,,,,,,,,,,,,,,,,,
KWT,1969,,,,,,,,,,,,,,,,,,,,,
KWT,1970,,,,,,,,,,,,,,,,,,,,,
KWT,1971,,,,,,,,,,,,,,,,,,,,,
KWT,1972,,,,,,,,,,,,,,,,,,,,,
KWT,1973,,,,,,,,,,,,,,,,,,,,,
KWT,1974,,,,,,,,,,,,,,,,,,,,,
KWT,1975,,,,,,,,,,,,,,,,,,,,,
KWT,1976,,,,,,,,,,,,,,,,,,,,,
KWT,1977,,,,,,,,,,,,,,,,,,,,,
KWT,1978,,,,,,,,,,,,,,,,,,,,,
KWT,1979,,,,,,,,,,,,,,,,,,,,,
KWT,1980,,,,,,,,,,,,,,,,,,,,,
KWT,1981,,,,,,,,,,,,,,,,,,,,,
KWT,1982,,,,,,,,,,,,,,,,,,,,,
KWT,1983,,,,,,,,,,,,,,,,,,,,,
KWT,1984,,,,,,,,,,,,,,,,,,,,,
KWT,1985,,,,,,,,,,,,,,,,,,,,,
KWT,1986,,,,,,,,,,,,,,,,,,,,,
KWT,1987,,,,,,,,,,,,,,,,,,,,,
KWT,1988,,,,,,,,,,,,,,,,,,,,,
KWT,1989,,,,,,,,,,,,,,,,,,,,,
KWT,1990,,,,,,,,,,,,,,,,,,,,,
KWT,1991,,,,,,,,,,,,,,,,,,,,,
KWT,1992,,,,,,,,,,,,,,,,,,,,,
KWT,1993,,,,,,,,,,,,,,,,,,,,,
KWT,1994,,,,,,,,,,,,,,,,,,,,,
KWT,1995,,,,,,,,,,,,,,,,,,,,,
KWT,1996,,,,,,,,,,,,,,,,,,,,,
KWT,1997,,,,,,,,,,,,,,,,,,,,,
KWT,1998,,,,,,,,,,,,,,,,,,,,,
KWT,1999,,,,,,,,,,,,,,,,,,,,,
KWT,2000,,,,,,,,,,,,,,,,,,,,,
KWT,2001,,,,,,,,,,,,,,,,,,,,,
KWT,2002,,,,,,,,,,,,,,,,,,,,,
KWT,2003,,,,,,,,,,,,,,,,,,,,,
KWT,2004,,,,,,,,,,,,,,,,,,,,,
KWT,2005,,,,,,,,,,,,,,,,,,,,,
KWT,2006,,,,,,,,,,,,,,,,,,,,,
KWT,2007,,,,,,,,,,,,,,,,,,,,,
KWT,2008,,,,,,,,,,,,,,,,,,,,,
KWT,2009,,,,,,,,,,,,,,,,,,,,,
KWT,2010,,,,,,,,,,,,,,,,,,,,,
KWT,2011,,,,,,,,,,,,,,,,,,,,,
KWT,2012,,,,,,,,,,,,,,,,,,,,,
KWT,2013,,,,,,,,,,,,,,,,,,,,,
KWT,2014,,,,,,,,,,,,,,,,,,,,,
KWT,2015,,,,,,,,,,,,,,,,,,,,,
KWT,2016,,,,,,,,,,,,,,,,,,,,,
KWT,2017,,,,,,,,,,,,,,,,,,,,,
KWT,2018,,,,,,,,,,,,,,,,,,,,,
KWT,2019,,,,,,,,,,,,,,,,,,,,,
KWT,2020,,,,,,,,,,,,,,,,,,,,,
KWT,2021,,,,,,,,,,,,,,,,,,,,,
KWT,2022,,,,,,,,,,,,,,,,,,,,,
KWT,2023,,,,,,,,,,,,,,,,,,,,,
KWT,2024,,,,,,,,,,,,,,,,,,,,,
LAO,1960,,,,,,,,,,,,,,,,,,,,,
LAO,1961,,,,,,,,,,,,,,,,,,,,,
LAO,1962,,,,,,,,,,,,,,,,,,,,,
LAO,1963,,,,,,,,,,,,,,,,,,,,,
LAO,1964,,,,,,,,,,,,,,,,,,,,,
LAO,1965,,,,,,,,,,,,,,,,,,,,,
LAO,1966,,,,,,,,,,,,,,,,,,,,,
LAO,1967,,,,,,,,,,,,,,,,,,,,,
LAO,1968,,,,,,,,,,,,,,,,,,,,,
LAO,1969,,,,,,,,,,,,,,,,,,,,,
LAO,1970,,,1581819.6,8345623.6,,8345623.6,0,,,,,,,,,4514459.3,,,0,,
LAO,1971,,,1914969.9,15632737.7,,15632737.7,0,,,,,,463000,,,6215558.6,,,0,,
LAO,1972,,,3434160.6,18801080.7,,18801080.7,0,,,,,,89000,,,2490351.6,,,0,,
LAO,1973,,,5168405.2,32604009.3,,32604009.3,0,,,,,,1750000,,,6030010.2,,,0,,
LAO,1974,,,5659368.2,41004961.1,,41004961.1,0,,,,,,663000,,,4379527.1,,,.0729,,
LAO,1975,,,6110625.1,44176274,,44176274,0,,,,,,2757000,,,4886275.3,,,.1265,,
LAO,1976,,,6289669.6,107985559.6,,107985559.6,0,,,,,,443000,,,10343735.1,,,.2301,,
LAO,1977,,,7197147.5,172586331.7,,172586331.7,0,,,,,,2064000,2150000,,54024611.5,,,.2076,,
LAO,1978,,,10427591.8,247712996.4,,247712996.4,0,,,6747890.8,,,2137000,900000,,58091096,,,.2401,,
LAO,1979,,,13330854.7,297544151,,297544151,0,,340000,5089394.8,,,6295000,4000000,,45663351.9,,,.3329,,
LAO,1980,,,2420251.4,335385373.7,,335385373.7,0,,5300000,4331674.9,,,6860000,1000000,,54225169.1,,,.4025,,
LAO,1981,,,2197265.8,376431076,,376431076,0,,5410000,57811.7,,,8171000,1200000,,54334534.6,,,.3658,,
LAO,1982,,,4434969.8,415775368.6,,415775368.6,0,,3170000,,,,7800000,792000,,53884413.8,,,.3469,,
LAO,1983,,,3723129.3,438467814.9,,438467814.9,0,,4624000,,,,7312000,-308000,,57730031.9,,,.3189,,
LAO,1984,,11.58721698,5654015.3,508037045.6,,508037045.6,0,,7301000,-1105238.4,,,10660000,1132000,,104272850.5,9.599346859000001,2.475641426,.2799,,11.58721698
LAO,1985,,9.204728438,4664831.8,608908114.9,,608908114.9,0,,,-2171587.3,,,8097000,2435000,,36461068.5,6.22807984,2.706713084,.3262,,9.204728438
LAO,1986,,10.63705151,5420149.2,859783917,,859783917,0,,6948000,-2969334.5,,,13728000,1422069.9,,164749659.5,6.826384383,3.302673804,.301,,10.63705151
LAO,1987,,11.53840199,7086232.1,1154250431,,1154250431,0,,4980000,-3319096.6,,,9659000,2612050.3,,163010397.9,7.821448234,3.830002649,.2981,,11.53840199
LAO,1988,,13.54787355,6871279.5,1325336562,,1325336562,0,,10058000,-3399564,,,19459000,2949232.5,,189623151.2,9.041157237,.233964605,.0133,27.74497509,13.54787355
LAO,1989,,20.21563222,15631273.9,1465790131,,1465790131,0,,35134000,5649465.5,,,65893000,-28860.9,,171443147.3,18.04996986,.002309469,.0001,.024099928,20.21563222
LAO,1990,,8.598528967,8422493.800000001,1759968297,,1759968297,0,,32189000,-536268.8,,,74938000,2847697.7,,146379887.7,8.052097323,.153570268,.009,1.917898075,8.598528967
LAO,1991,,6.177545824,8335412.2,1852016894,,1852016894,0,,14555000,11962473.7,,,40659000,11309.7,,100753233.2,6.053313145,.11498366,.0084,.456180698,6.177545824
LAO,1992,,4.777973597,9407242.9,1889064115,,1889064115,0,,37692000,8254469.4,,,51354000,-867774.8,,48913677.1,5.984251209,0,0,0,4.777973597
LAO,1993,,8.314428768000001,28244232.4,1950490735,,1950490735,0,,37439000,8189842,,,74066000,-1102359,,53799920.9,9.959179267,0,0,0,8.314428768000001
LAO,1994,,4.94734651,19745902.7,2024355462,,2024355462,0,,26203000,8399046.800000001,,,54564000,6604813.6,,43014835.8,6.157125881,0,0,0,4.94734651
LAO,1995,,7.602015708,23444354.2,2094644420,,2094644420,0,,27096000,16018993.4,,,89120000,5966386.1,,75363059.7,6.987885007,0,0,0,7.602015708
LAO,1996,,8.058721219000001,25251489.9,2191109722,,2191109722,0,,59020000,5537108.1,,,152227000,10704084.9,,136167447.6,7.125138234,.025156179,.0039,.050704966,8.058721219000001
LAO,1997,,6.337841921,22195746,2259817179,,2259817179,0,,40892000,3232435.5,,,130240000,4748306.8,,128924685.1,5.137904167,.019364236,.0035,.071404533,6.337841921
LAO,1998,,6.307220606,24111078.7,2396827094,,2396827094,0,,23673000,-6361929.6,,,91344000,5990702.5,,86849734.2,4.938770729,.034609504,.0068,.144230792,6.307220606
LAO,1999,,9.468397217,28621046.2,2494122894,,2494122894,0,,18527000,-8015654.9,,,69480000,13290620.2,,61128917.5,7.242167561,.061123937,.0094,.178685346,9.468397217
LAO,2000,,7.935579161,32222108.9,2474063900,,2474063900,0,,16728000,-7733326.3,,,68797000,10856946.4,,59238225.9,6.277931049,.448305381,.0909,1.594726996,7.953503799
LAO,2001,,8.968354592000001,34267706.9,2534508399,,2534508399,1150000,,26853000,-3564659,,,85327000,19567528.8,,135330542.6,6.973316094,.40699053,.0773,1.275329304,8.986669165
LAO,2002,,9.383735657000001,35619819.8,3103479724,384100000,2719379724,-37300,,27193000,2618222.1,,,72639000,1795000.7,132470000,76918128.59999999,7.397577207,1.869133399,.284,3.975098603,19.69740607
LAO,2003,,10.90469142,41424299.1,2447964054,386690000,2061274054,-140700,,41652000,-2688493.6,,,91112000,1864669.7,2590000,134428890.9,8.881094212000001,0,0,0,22.05743343
LAO,2004,,9.958662479999999,46048569,2893716560,543910000,2349806560,-121800,,29191000,-7823544,,,72491000,4746774,157220000,197074346.2,8.432648452,.549375277,.1017,1.012754647,22.92483465
LAO,2005,,8.060703145,54811385.8,3178902452,825100000,2353802452,1847181.74,,26115000,-6065958,,11101000,106084000,11514234.5,281190000,182730552.7,7.189850185,7.476940321,1.7385,17.42846501,17.7769215
LAO,2006,,4.909257832,51093031.1,3662011289,1090410000,2571601289,687383.4300000001,,16860000,-3256224.8,,4989000,88937000,9161073,265310000,149694532.1,4.555007808,9.093427937,2.6802,21.11786899,16.66857573
LAO,2007,,4.892424421,57266123.2,4779023422,1847390000,2931633422,99874.48,,16356000,-2979117.4,,909000,84875000,10547450.3,756980000,243203813.4,4.601598539,13.49957901,3.3683,22.98643935,16.08044159
LAO,2008,,5.159594097,74181101,5468837020,2266785000,3202052020,-1498034.93,,3821000,-4296493.5,,744000,40863000,11493210.9,481773000,182141949,4.862407735,9.766621723,2.6356,16.52459498,14.30711688
LAO,2009,,6.394527213,89523237.59999999,6084333965,2624603000,3459730965,-3086041.09,,-9636000,-5589956.5,,451000,17140000,18333631.9,357819000,230885832.8,6.001535469,13.6759267,3.1957,19.93444706,15.40213611
LAO,2010,37089000,4.007055398,86689048.5,6409855848,2659055000,3750800848,-2994500,,-12647000,-5529979.5,,152000,12874000,36441566.5,34452000,205527660.2,3.756533986,2.42667219,.8544,4.635444147,13.07643938
LAO,2011,29238000,6.692477184,159010930.7,6942285684,2685368000,4256917684,-537000,,-15227000,-4999933.4,,-17000,-44975000,-686756.1,26313000,360016137.2,6.485074713,2.324678291,.8048,4.778666917,12.83892659
LAO,2012,79223000,5.428973199,157821946.8,7284186744,2763440000,4520746744,14777777.76,,-18817000,-3469326.7,,-212000,-60149000,-4182693.7,78072000,315591982.2,5.311430761,1.99031949,.7967,4.573517956,8.983872445999999
LAO,2013,-90657000,5.785215239,181383996,7310186295,2186403000,5123783295,6788556,,-10138000,-1376855.2,,-234056.2,-35406000,-4806118.6,-91851000,551352648.5,5.73848783,25.38020361,9.794600000000001,74.01438484000001,10.89415389
LAO,2014,723001000,5.343893661,222442317.3,8743399203,3142238000,5601161203,8984127,,-21253000,,,-256000,-43795000,-6180292.3,955834000,466233992.8,5.342981136,19.77714534,8.541,66.75499975,9.434075574
LAO,2015,1117152000,5.38566163,249027758.4,10925131598,4183294000,6741837598,-10587302,,-20522000,,,-284000,-43830000,-6895226.4,1041056000,676835004.3,5.384905274,15.10771505,5.9745,65.3624677,9.094020634
LAO,2016,974315000,7.216716967,375859364.5,12943695476,5432505000,7511190476,-3637302,,-3920000,,,-313000,-24341000,4132179.5,1249211000,593660448.5,7.215569483,13.86025025,5.2569,78.81627619,10.71823031
LAO,2017,443436000,8.330274872,481310606.9,14461213399,5784842000,8676371399,-1242858,,60267000,,,-345000,36615000,-7349062,352337000,516767918.2,8.329626897000001,12.89077662,4.8753,66.18244065,11.1918964
LAO,2018,153079000,10.14160065,655536823.4,15648732385,5925857246,9722875138,-9242858,,18934000,,,-378000,16922000,-5195412.9,141248000,966254407.1,10.14054923,6.246371143,2.5044,41.18526951,11.93328364
