iso3,year,comm_healthwrk_1k,iodsalt_cons_pct,healthexp_gdp_pct,healthexp_pc_cus,healthexp_pc_ppp,domcred_finsec_gdp_pct,domcred_prvsec_gdp_pct,domcred_prvsec_bk_gdp_pct,gghealthexp_gdp_pct,gghealthexp_healthexp_pct,gghealthexp_govexp_pct,gghealthexp_pc_cus,gghealthexp_pc_ppp,privhealthexp_healthexp_pct,privhealthexp_pc_cus,privhealthexp_pc_ppp,exbf_chu6m_pct,exthealthexp_healthexp_pct,exthealthexp_pc_cus,exthealthexp_pc_ppp,hosp_beds_1k,domco_total,lowbirth_pct,mcap_domco_gdp_pct,mcap_domco_cus,msect_cred_prvsec_gdp_pct,net_domcred_clcu,net_fa_clcu,surg_proc_100k,nurse_midw_1k,oophealthexp_healthexp_pct,oophealthexp_pc_cus,oophealthexp_pc_ppp,physician_1k,anemia_ch_pct,anemia_npwmn_pct,anemia_prgw_pct,anemia_wra_pct,msfoodinsecur_pct,owght_u5_pct,owght_u5_mod_pct,owght_u5_fem_pct,owght_u5_male_pct,sfoodinsecur_pct,sevwst_u5_pct,sevwst_u5_fem_pct,sevwst_u5_male_pct,stunt_u5_pct,stunt_u5_mod_pct,stunt_u5_fem_pct,stunt_u5_male_pct,undernour_pct,uweight_u5_pct,uweight_u5_fem_pct,uweight_u5_male_pct,wst_u5_pct,wst_u5_fem_pct,wst_u5_male_pct,parl_wom_pct,unpaidwork_fem_pct,unpaidwork_male_pct,gbv_12mo_wmn_pct,spgeq_idx_gro,surg_spec_100k,stock_traded_gdp_pct,stock_traded_cus,stock_turnover_pct,vitA_cov_u5_pct,wbl_score,wmn_decisions3_pct,wmn_decisions_all3_pct,wmn_beat_any_pct,wmn_beat_argue_pct,wmn_beat_burn_pct,wmn_beat_out_pct,wmn_beat_negl_pct,wmn_beat_sex_pct
AFG,2014,,,9.52887821,60.04951096,201.7908587,,3.9410571,3.732720212,.47265697,4.96025801,1.86067402,2.97861076,10.00934752,73.05591583,43.86972137,147.4201643,,21.98381996,13.20117719,44.36134192,.46,,,,,3.9410571,-7152743283,500180000000,,.151,73.05592346,43.86972469,147.4201754,.304,43.6,38.8,37.6,38.7,,,4.7,,,,,,,,42.5,,,19.3,,,,,,,27.71084337,,,,,.03,,,,95,28.75,,,,,,,,
AFG,2015,,56.6,10.10534763,59.91960526,215.2261873,,3.981493795,3.789806755,.52267277,5.1722393,2.01440597,3.09918546,11.13201376,78.38230133,46.96636358,168.6992315,43.126274,16.44546318,9.854056999999999,35.39494471,.44,,,,,3.981493795,-5027250038,545988000000,,.133,78.38229370000001,46.96636207,168.699226,.291,43.7,39.6,37.3,39.4,45.1,,4.6,,,14.8,,,,,42.2,,,20,,,,,,,27.71084337,,,46.1,,,,,,98,28.75,,32.6,80.2,59.2,18.2,66.90000000000001,48.4,33.4
AFG,2016,,,11.81859016,61.37234497,238.7448057,,3.888321746,3.775812577,.60012972,5.0778451,2.14110541,3.11639278,12.12309216,75.97433472,46.62723119,181.3847805,,18.94781876,11.62872122,45.23693541,.45,,,,,3.888321746,-15599247247,582766000000,,.151,75.97433472,46.62723365,181.3847901,.284,43.9,40.5,37.1,40.2,49.6,,4.6,,,15.1,,,,,41.9,,,20.5,,,,,,,27.71084337,,,,,,,,,90,38.125,,,,,,,,
AFG,2017,,,12.62081718,66.82388306,264.2066057,,3.841881205,3.710381108,.64313394,5.09581852,2.31911564,3.40522414,13.46348985,75.48403931,50.44137224,199.433833,,19.42013359,12.97728846,51.30927779,.42,,,,,3.841881205,-33963024587,651219000000,,.179,75.48258208999999,50.44039361,199.4299637,.245,44.2,41.3,36.9,40.9,54.3,,4.6,,,17.3,,,,,41.5,,,21.4,,,,,,,27.71084337,,,,,,,,,95,38.125,,,,,,,,
AFG,2018,,,14.20841885,71.22509003,299.3724978,,3.512317033,3.442126771,.55239552,3.88780427,1.90904689,2.76909213,11.63901696,76.37773132,54.40011204,228.6539404,57.5,19.73445702,14.05588468,59.07953673,.4,,,,,3.512317033,-74582578901,737861000000,,.452,76.22302246,54.28991757,228.1907722,.304,44.5,42.3,36.7,41.8,57.6,4.1,4.5,4.2,4,17.3,1.6,1.4,1.7,38.2,41.2,38.1,38.3,22.6,19.1,18.7,19.5,5.1,4.1,6.1,,,,,,,,,,93,38.125,,,,,,,,
AFG,2019,,,14.83131981,74.0642395,320.8269919,,3.22995723,3.173545494,.49705607,3.35139465,1.77526009,2.48218497,10.75217852,76.81837462999999,56.89494105,246.45406,,19.83023643,14.68711385,63.62075032,.38,,,,,3.22995723,-73369344999,790414000000,,,76.81836699999999,56.89493912,246.4540517,.214,44.9,43.2,36.5,42.6,63.1,,4.5,,,19.8,,,,,40.9,,,25.1,,,,,,,27.86885246,,,,,,,,,51,38.125,,,,,,,,
AFG,2020,,,15.53361416,80.0892334,324.6671049,,3.09659809,2.994212606,1.18621242,7.63642311,4.24602795,6.11595245,24.79295278,76.23153687,61.05325142,247.4987163,,16.13204002,12.9200274,52.37542838,.34,,,,,3.09659809,-79378053337,871656000000,,,74.81396484,59.91792599,242.8963146,.254,,,,,70.09999999999999,,4.4,,,22.6,,,,,40.7,,,27.7,,,,,,,27.01612903,,,,,,,,,0,38.125,,,,,,,,
AFG,2021,,,21.508461,81.52112579,360.7583878,,,,.7103645200000001,3.30272126,3.96101093,2.69241566,11.91484419,77.34925079,63.05598212,279.0439136,,19.34802628,15.77272883,69.79962618,.36,,,,,,,,,,77.21405029,62.94576762,278.5561775,,,,,,79.09999999999999,,4.4,,,28.4,,,,,40.8,,,29.4,,,,,,,27.01612903,,,,,,,,,58,38.125,,,,,,,,
AFG,2022,,,23.0881691,80.6516037,383.1072879,,,,.18147056,.78598934,1.12605727,.63391294,3.011182363,77.94615173,62.8648162,298.617387,,21.26785851,17.15286701,81.47871317000001,,,,,,,,,,,77.94615173,62.86481346,298.617374,,,,,,80.90000000000001,4.5,4.4,4.3,4.7,30.6,1.2,1.3,1.1,44.6,41.1,43.5,45.7,30.4,18.4,17.6,19.1,3.6,3.5,3.7,,,,,,,,,,0,31.875,,,,,,,,
AFG,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,31.875,,,,,,,,
AFG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1960,,,,,,,,,,,,,,,,,,,,,2.061461687,,,,,,,,,,,,,.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,1970,,,,,,,,,,,,,,,,,,,,,2.720999956,,,,,,,,,,,,,.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.625,,,,,,,,
AGO,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.125,,,,,,,,
AGO,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.125,,,,,,,,
AGO,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.125,,,,,,,,
AGO,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.125,,,,,,,,
AGO,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.125,,,,,,,,
AGO,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.125,,,,,,,,
AGO,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1990,,,,,,,,,,,,,,,,,,,,,1.291300058,,,,,,,,,,,,,.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1995,,,,,,,,4.785212417,,,,,,,,,,,,,,,,,,4.785212417,7908350.624,-7611172.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,,,,,,,,
AGO,1996,,,,,,,,3.177453791,,,,,,,,,,,,,,,,,,3.177453791,39890162.9,135920959.1,,,,,,,,,,,,1.7,,1.3,2.2,,1.8,1.9,1.8,61.1,,59.3,62.9,,36.2,34.9,37.5,7.7,7.7,7.6,,,,,,,,,,,56.25,,,,,,,,
AGO,1997,,,,,,,,5.169693142,,,,,,,,,,,,,,,,,,5.169693142,175656174.7,200101483.4,,.916,,,,.059,,,,,,,,,,,,,,,,,,,,,,,,,9.545454545,,,,,,,,,,56.25,,,,,,,,
AGO,1998,,,,,,,,3.522759148,,,,,,,,,,,,,,,,,,3.522759148,449041422.5,168039754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45454545,,,,,,,,,,56.25,,,,,,,,
AGO,1999,,,,,,,,2.520982607,,,,,,,,,,,,,,,,,,2.573386289,1239737418,5768914826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45454545,,,,,,,,,,56.25,,,,,,,,
AGO,2000,,,1.90859938,13.15998554,63.40031074,,,1.966539826,1.11098742,58.20957184,2.73858261,7.66037142,36.90505027,41.27677155,5.43201741,26.16960258,,.51365387,.06759678,.325658172,,,17.42679775,,,2.013643441,-13525732197,30520014540,,,27.3046875,3.59329317,17.31125789,,72.8,51.4,53.9,51.8,,,2.4,,,,,,,,47.5,,,,,,,,,,15.45454545,,,,,,,,,,62.5,,,,,,,,
AGO,2001,,56.7,4.48351622,29.26095772,153.460842,,,3.618374281,2.04631472,45.64084625,5.96825457,13.3549479,70.04082287999999,52.92855835,15.48740273,81.22460975,11,1.43060005,.41860727,2.195410862,,,17.24606934,,,3.781287224,-629065766.2,40414519653,,,45.09108734,13.19408324,69.19715856000001,,71.5,51.1,53.8,51.5,,,2.6,,,,,,,,44.9,,,67.40000000000001,,,,,,,15.45454545,,,,,,,,,,62.5,,,,,,,,
AGO,2002,,,3.32946134,29.37077141,127.3196453,,,3.435114368,1.30862689,39.30446243,4.19123077,11.54402398,50.04230371,59.41811371,17.45155777,75.65093038000001,,1.27742219,.37518874,1.626409372,,,17.04418266,,,3.540242609,27223038305,78895935768,,,49.66205215,14.58612744,63.22954811,,70.3,50.9,53.7,51.3,,,2.7,,,,,,,,42.4,,,63.1,,,,,,,15.45454545,,,,,,,,,64,62.5,,,,,,,,
AGO,2003,,,3.54797316,35.2206955,137.5983371,,,3.976134968,1.46559668,41.30799866,4.26046801,14.54896293,56.83911784,57.65277481,20.3057066,79.32925912,,1.03922689,.36602292,1.429958964,,,16.8530276,,,4.088375541,70146641948,106824000000,,,48.51068878,17.08580057,66.74990077,,68.90000000000001,50.5,53.5,50.9,,,2.8,,,,,,,,40,,,58.7,,,,,,,15.45454545,,,,,,,,,68,62.5,,,,,,,,
AGO,2004,,,3.96719909,50.23310852,169.097877,,,4.399056856,1.68663394,42.51447678,5.65923882,21.35634213,71.89107525999999,55.55617905,27.9075948,93.94431808,,1.92934799,.96917142,3.262486375,,,16.66775905,,,4.558871112,110515000000,151413000000,,.985,46.89109802,23.55485536,79.29185013,.062,67.5,50.1,53.3,50.5,,,2.9,,,,,,,,37.8,,,55.1,,,,,,,15,,,,,,,,,7,62.5,,,,,,,,
AGO,2005,,,2.85219526,54.66142273,139.0652248,,,4.203550441,1.27875817,44.83417511,4.8206377,24.50699757,62.34874326,52.12800217,28.49390708,72.49191956999999,,3.03782797,1.66052002,4.224562223,.8,,16.47883216,,,4.294900845,60553776419,386785000000,,,42.33265686,23.1396319,58.87000087,,66.2,49.6,53,50.1,,,3,,,,,,,,35.9,,,52.2,,,,,,,15,,,,,,,,,65,62.5,,,,,,,,
AGO,2006,,,2.68553543,70.28185272,145.1223722,,,6.425598108,1.44411969,53.77399445,4.7187376,37.79336142,78.0380959,40.36954498,28.3724665,58.58524298,,5.85645962,4.11602865,8.499033341000001,,,16.32010247,,,6.501747837,-168000000000,891291000000,,,30.66570091,21.55242371,44.50279216,,64.90000000000001,49.1,52.7,49.6,,,3.1,,,,,,,,34.2,,,49.4,,,,,,,15,,,,,,,,,80,62.5,,,,,,,,
AGO,2007,,,2.97439122,93.42698669000001,181.289149,,,9.774760800999999,1.72198772,57.8937912,4.51627111,54.0884263,104.9551596,39.40856934,36.81824157,71.44346185000001,,2.69763899,2.52032304,4.890526955,,,16.17224567,,,9.83792102,86875010209,1022740000000,,,28.38397217,26.51829065,51.45706057,,63.7,48.7,52.4,49.2,,,3.1,,,,4.4,3.6,3.7,29.2,32.8,26.1,32.4,46.4,15.1,14.4,16.3,8.199999999999999,7.5,7.6,15,,,,,,,,,36,62.5,,,,,,,,
AGO,2008,,,3.32290339,136.3409424,220.963616,,,12.01044782,2.1384356,64.35443115,4.0603714,87.74144269999999,142.1998785,33.15676498,45.20624812,73.26438674000001,,2.4888041,3.39325924,5.499351698,,,16.05290794,,,12.05788904,596858000000,1509140000000,,,21.6532383,29.52223032,47.84577774,,62.6,48,52.1,48.5,,,3.1,,,,,,,,31.7,,,43.3,,,,,,,37.27272727,,,,,,,,,82,62.5,,,,,,,,
AGO,2009,,,3.84260798,120.5289917,249.6967438,,,22.99582339,2.60045791,67.67429352000001,5.77788925,81.56714082000001,168.9805011,28.49826622,34.34867217,71.15924103,,3.82744431,4.61317986,9.557003419999999,,,15.94553025,,,23.05224365,1747770000000,1149470000000,,1.315,15.50890541,18.6927266,38.72523023,.131,61.7,47.1,51.6,47.7,,,3.1,,,,,,,,31.1,,,32.6,,,,,,,38.63636364,,,,,,,,,28,62.5,,,,,,,,
AGO,2010,,,2.69509959,96.95197296000001,178.0403584,,,19.55293146,1.67409563,62.1162796,4.24956799,60.22295928,110.5920427,34.63727951,33.58152549,61.66833289,,3.24644613,3.14749361,5.779984104,,,15.8500405,,,19.89537128,1460320000000,1731030000000,,,19.34375572,18.75415408,34.43969265,,61,46.3,51.2,46.9,,,3.1,,,,,,,,30.8,,,22.8,,,,,,,38.63636364,,,,,,,,,28,62.5,,,,,,,,
AGO,2011,,,2.64560771,122.1188812,177.5570538,,,18.78510804,1.71321774,64.75705719,4.58056879,79.08060033,114.9807301,32.38171005,39.54418419,57.49601229,,2.8612268,3.49409816,5.080309914,,,15.76954708,,,18.79419595,1627400000000,2927440000000,,,17.99380875,21.97383965,31.94927853,,60.6,45.7,50.7,46.3,,,3.1,,,,,,,,30.9,,,14.7,,,,,,,38.18181818,,,,,,,,,55,62.5,,,,,,,,
AGO,2012,,,2.39574957,121.8484802,177.1061086,,,20.00368243,1.56333566,65.25454712,4.20151329,79.51167853,115.5697967,32.57001877,39.68607187,57.68349182,,2.17543125,2.65073009,3.85282191,,,15.68261352,,,20.05230553,1705100000000,3165720000000,,,17.61917686,21.4687002,31.20464017,,60.5,45.3,50.4,45.9,,,3.1,,,,,,,,31.4,,,13.8,,,,,,,34.09090909,,,,,,,,,44,70.625,,,,,,,,
AGO,2013,,,2.73282695,142.7845001,208.7465206,,,21.34116661,1.69516695,62.02980042,4.57540083,88.56893309,129.4850421,35.40424347,50.55177127,73.90512681,,2.56596041,3.66379354,5.356352898,,,15.60464361,,,21.36958184,2261540000000,3115370000000,,,21.3492775,30.48345853,44.56587398,,60.7,45,50.1,45.6,,,3.1,,,,,,,,32.3,,,13.2,,,,,,,34.09090909,,,,,,,,,48,70.625,,,,,,,,
AGO,2014,,,2.43412876,130.5861969,197.4893378,,,19.88676017,1.31816018,54.15326309,3.61568022,70.71669421,106.9469254,42.67658615,55.72973753,84.28171236999999,,3.17014694,4.13977459,6.260702216,,,15.53945237,,,19.91113686,3015870000000,3097460000000,,,26.8761673,35.09656711,53.07756516,,61.1,44.6,49.8,45.3,,,3.1,,,,,,,,33.5,,,13,,,,,,,36.81818182,,,,,,,,,6,70.625,,,,,,,,
AGO,2015,,82.40000000000001,2.60579467,107.5285721,189.3453937,27.05092351,25.24010831,24.01077565,1.23424065,47.36523056,4.56262541,50.93115862,89.68388442,49.96444321,53.7260551,94.60537411,,2.67032242,2.87135961,5.056132439,,,15.51838468,,,24.04553813,3821200000000,3570440000000,,,33.52316666,36.0469827,63.47457073,,61.4,44.4,49.5,45,,3.4,3.1,3.6,3.1,,1.1,.9,1.3,37.6,34.8,34.1,41,14,19,17.1,21,4.9,4.3,5.6,36.81818182,,,,,,,,,14,70.625,,,,,,,,
AGO,2016,,,2.71314979,94.01481628000001,190.4719746,27.54314251,21.0984099,19.94083084,1.19753695,44.13825607,5.43269682,41.49649962,84.07100582,52.2201004,49.09463294,99.46465868,37.38193,3.64164376,3.42368478,6.936310913,,,15.51598932,,,19.99000675,4523820000000,3856960000000,,,35.20893097,33.10161096,67.06314396,,61.9,44.3,49.2,44.8,,,3.1,,,,,,,,36.3,,,14.9,,,,,,,36.81818182,,,25.9,,,,,,,73.125,39.2,65.40000000000001,25.2,15.2,10.5,14.5,16.3,11.5
AGO,2017,,,2.79383755,112.7536469,201.2617723,29.7962481,17.00068506,15.92002247,1.29295039,46.27865219,5.36431932,52.18087028,93.14124139,50.60655212,57.06073583,101.8516506,,3.11478901,3.5120383,6.268879871,,,15.53096316,,,16.19909022,6000200000000,2642690000000,,,34.12101364,38.47268861,68.67256059,.212,62.1,44.2,48.9,44.7,66.5,,3.2,,,21,,,,,37.7,,,15.2,,,,,,,30.45454545,,,,,,,,,3,73.125,,,,,,,,
AGO,2018,,,2.59482241,84.03104401,182.6399497,25.2864287,14.93527049,13.83230964,1.10391033,42.54281235,5.36431932,35.74916779,77.70016926,53.82723236,45.23158373,98.31002871,,3.62995744,3.05029109,6.629752482,,,15.54323334,,,14.02177971,6371090000000,4218120000000,,.401,36.18026733,30.40265523,66.07962096,.211,62.3,44.1,48.6,44.6,70.09999999999999,,3.2,,,24,,,,,39.1,,,15.7,,,,,,,30.45454545,,,,,,,,,4,73.125,,,,,,,,
AGO,2019,,,2.47518778,64.61397552,173.0566016,24.50206301,15.34092156,14.25693849,1.12356877,45.3932724,5.5068841,29.33039764,78.55605763,50.65768051,32.73193872,87.66645773,,3.94904542,2.5516351,6.834083755,.75,,15.5414908,,,14.41744695,7205330000000,7029590000000,,,33.05723953,21.3595956,57.20773525,,62.4,44,48.3,44.5,73.5,,3.3,,,26.9,,,,,40.5,,,18,,,,,,,30,,,,,,,,,5,73.125,,,,,,,,
AGO,2020,,,3.27488494,55.93916321,217.1949736,34.23272079,13.72462233,12.42611842,1.70036995,51.92151642,7.30502176,29.04446365,112.7709289,42.64310837,23.85419986,92.61869347,,5.43536901,3.04050006,11.80534852,,,15.52779066,,,12.73067232,10521400000000,7310500000000,,,28.66170883,16.03312106,62.25179356,,,,,,77.7,,3.5,,,30.4,,,,,42,,,20.5,,,,,,,30,,,,,,,,,7,73.125,,,,,,,,
AGO,2021,,,3.09277129,67.04656982,213.9657427,21.79320137,10.41072534,9.279727961000001,1.70953035,55.27503586,8.777365680000001,37.06001743,118.2696376,40.09362793,26.88140462,85.7866294,,4.63133621,3.1051524,9.909473169,,,,,,9.565726089,9320830000000,5912810000000,,,26.07763863,17.48416299,55.79721121,,,,,,78.5,,3.7,,,31.2,,,,,43.5,,,22.1,,,,,,,29.54545455,,,,,,,,,,79.375,,,,,,,,
AGO,2022,,,2.92737579,101.2561417,216.9192537,18.86257576,8.628866781999999,7.536387293,1.51054609,51.60068893,6.69963503,52.24886737,111.9318314,43.72019577,44.26938581,94.83752809000001,,4.67911005,4.73788626,10.14989056,,,,,,7.772914377,9139380000000,6104780000000,,1.265,28.70015144,29.06066571,62.256154,.244,,,,,79.2,,4,,,31.9,,,,,45.2,,,23.2,,,,,,,33.63636364,,,,,,,,,,79.375,,,,,,,,
AGO,2023,,,,,,20.77217824,9.558206577,8.251449489000001,,,,,,,,,,,,,,,,,,8.428947053,11725400000000,10614200000000,,,,,,,,,,,,,4.3,,,,,,,,46.5,,,,,,,,,,33.63636364,,,,,,,,,,79.375,,,,,,,,
AGO,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,13909800000000,12382800000000,,,,,,,,,,,,,4.7,,,,,,,,47.7,,,,,,,,,,39.54545455,,,,,,,,,,,,,,,,,,
ALB,1960,,,,,,,,,,,,,,,,,,,,,5.102675915,,,,,,,,,,,,,.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.375,,,,,,,,
ALB,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.375,,,,,,,,
ALB,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.375,,,,,,,,
ALB,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.375,,,,,,,,
ALB,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.375,,,,,,,,
ALB,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.375,,,,,,,,
ALB,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.375,,,,,,,,
